A	762	9
A	763	10
A	764	8
A	765	10
X	16	4
X	522	4
X	282	5
X	409	1
X	219	0
X	465	3
X	351	1
X	218	3
X	245	0
X	370	0
X	696	0
X	567	1
X	198	2
X	400	3
X	17	2
X	316	1
X	409	4
X	728	2
X	548	4
X	167	1
X	597	2
X	728	1
X	747	3
X	393	3
X	372	8
X	433	4
X	387	0
X	656	0
F	451	1
F	440	2
F	493	2
F	643	0
F	527	1
F	12	5
F	312	2
F	733	0
F	610	6
F	359	3
F	391	1
F	690	1
F	401	4
F	760	0
F	734	7
F	552	3
F	407	1
F	384	3
F	118	1
F	237	0
F	356	1
X	529	2
X	293	0
X	145	4
X	95	5
X	52	1
X	134	0
X	298	1
A	766	4
A	767	8
A	768	6
A	769	3
A	770	10
A	771	5
A	772	7
X	685	0
X	706	4
X	240	2
X	490	3
X	664	7
X	699	3
X	120	7
X	63	3
X	661	0
X	553	1
X	54	0
X	322	3
X	224	2
X	153	1
X	290	0
X	585	3
X	402	1
X	139	0
X	134	1
X	473	0
X	507	1
X	480	1
X	66	0
X	733	1
X	30	2
X	149	5
X	149	7
X	677	0
X	736	0
X	757	8
X	538	0
X	198	3
X	369	4
X	143	0
X	529	2
X	314	4
X	720	0
X	195	1
X	373	0
X	67	1
X	191	0
X	637	1
X	612	8
X	225	2
X	323	0
X	332	0
X	17	7
X	757	6
X	735	3
X	136	7
X	256	2
X	468	2
X	102	4
X	208	1
X	0	2
X	519	2
X	111	2
X	61	4
X	48	5
X	96	1
X	280	3
X	26	6
X	675	4
X	271	1
X	417	1
X	273	1
X	596	5
X	480	1
X	689	4
X	766	1
X	585	0
X	87	2
X	233	1
X	224	0
X	399	0
X	444	5
X	634	0
X	681	8
X	116	1
X	647	2
X	359	2
X	333	1
X	411	0
X	603	0
X	433	2
X	730	6
X	741	0
X	69	1
X	296	2
X	419	0
X	221	4
X	769	2
X	639	4
X	340	5
X	315	0
X	336	0
X	387	0
X	531	1
X	522	0
X	639	9
X	712	0
X	634	0
X	607	3
X	80	2
X	647	1
X	187	1
X	678	4
X	264	0
X	670	2
X	176	2
X	139	1
X	57	0
X	54	1
X	118	0
X	0	0
X	539	2
X	100	1
X	150	0
X	303	3
X	366	2
X	173	1
X	426	1
X	413	3
X	353	2
X	193	2
X	303	2
F	437	0
F	402	5
F	48	1
F	649	2
X	299	0
X	632	0
X	57	3
X	455	7
A	773	9
A	774	9
A	775	8
A	776	8
A	777	6
A	778	2
A	779	6
A	780	3
X	677	0
X	252	3
X	674	1
X	443	6
X	93	3
X	446	1
X	459	3
X	581	3
X	502	0
X	419	6
X	730	7
X	229	2
X	728	0
X	430	0
X	378	1
X	759	3
X	200	2
X	16	0
X	529	2
X	96	1
X	106	2
X	371	2
X	327	1
X	690	3
X	398	5
X	570	2
X	100	1
X	92	0
X	301	1
X	10	7
X	109	0
X	744	5
X	102	2
X	529	0
X	291	1
X	451	2
X	403	0
X	487	9
X	206	2
X	289	4
X	355	0
X	53	1
X	405	3
X	569	1
X	661	0
X	754	1
X	212	1
X	517	1
X	119	1
X	545	0
X	289	7
X	475	0
X	353	7
X	632	7
X	212	0
X	255	2
X	216	2
X	64	4
X	65	0
X	469	0
X	268	0
X	92	0
X	513	1
X	766	3
X	376	1
X	434	3
F	260	3
F	770	6
F	166	3
F	157	0
F	761	3
F	159	3
F	450	2
X	464	8
X	387	0
X	187	1
X	767	3
X	164	1
X	301	4
X	50	0
X	175	1
X	126	6
A	781	7
A	782	1
A	783	6
A	784	7
A	785	9
A	786	3
A	787	6
A	788	9
A	789	9
A	790	4
A	791	8
A	792	7
A	793	1
A	794	7
A	795	6
A	796	2
A	797	1
A	798	2
A	799	9
A	800	4
A	801	5
A	802	2
A	803	10
A	804	1
X	730	7
X	487	6
X	609	6
X	219	0
X	519	3
X	318	2
X	59	3
X	241	2
X	739	3
X	590	1
X	68	5
X	17	2
X	332	0
X	143	5
X	26	5
X	449	1
X	749	1
X	13	5
X	798	1
X	427	2
X	477	5
X	585	3
X	782	0
X	70	3
X	668	2
X	154	0
X	784	3
X	81	8
X	306	2
X	453	3
X	261	1
X	16	1
X	504	2
X	237	5
X	199	0
X	35	0
X	722	7
X	344	0
X	466	0
X	724	0
X	284	5
X	604	0
X	642	2
X	98	1
X	549	3
X	23	3
X	149	4
X	624	0
X	686	3
X	392	2
X	368	0
X	12	4
X	225	0
X	200	0
X	765	1
X	356	0
X	137	5
X	424	2
X	713	1
X	415	1
X	656	1
X	63	3
X	554	1
X	404	1
X	348	2
X	568	2
X	162	3
X	410	6
X	594	4
X	260	6
X	113	4
X	102	7
X	30	5
X	687	1
X	562	0
X	143	2
X	194	2
X	132	4
X	588	6
X	611	4
X	612	7
X	784	6
X	244	1
X	349	1
X	626	0
X	577	2
X	770	7
X	273	1
X	350	1
X	789	3
X	203	1
X	565	4
X	787	0
X	567	0
X	503	9
X	711	2
X	352	0
X	262	2
X	554	0
X	159	7
F	143	5
F	364	0
F	715	0
F	329	6
X	319	3
X	234	4
X	20	9
X	505	0
X	393	1
X	370	6
X	172	1
X	235	0
X	649	4
X	213	1
X	357	0
X	90	1
X	528	5
X	508	0
X	58	1
X	473	1
X	698	0
X	54	3
X	330	0
X	131	6
X	315	3
X	641	1
X	360	5
X	322	0
X	246	0
X	489	1
X	198	0
X	593	3
X	284	9
X	752	2
X	270	2
X	742	0
X	304	5
X	468	4
X	513	5
X	191	0
X	433	4
X	297	4
X	719	1
X	118	0
X	456	5
X	9	1
X	496	2
X	526	3
X	795	5
X	200	0
X	663	3
X	745	3
X	765	0
X	593	1
X	527	5
X	426	2
X	368	0
X	454	0
X	607	1
X	136	7
X	126	5
X	222	6
X	254	5
X	259	2
X	747	3
X	801	1
X	15	5
A	805	3
A	806	4
A	807	6
A	808	10
A	809	3
A	810	3
A	811	10
A	812	10
A	813	4
A	814	7
A	815	5
A	816	6
X	392	5
X	39	0
X	680	9
X	272	1
X	461	5
X	457	2
X	42	0
X	370	0
X	533	5
X	218	2
X	702	3
X	563	2
X	506	0
X	84	0
X	166	2
X	788	5
X	736	0
X	160	0
X	157	2
X	116	1
X	393	1
X	331	1
X	272	1
X	766	2
X	537	4
X	584	6
X	723	1
X	176	2
X	520	3
X	40	3
X	410	1
X	408	8
X	740	1
X	797	0
X	102	4
X	618	2
X	602	3
X	134	0
X	363	1
X	778	1
X	404	1
X	492	0
X	736	0
X	798	0
X	521	1
X	636	3
X	297	2
X	587	0
X	641	0
X	310	2
X	414	1
X	380	1
X	115	1
X	354	5
X	120	6
X	32	1
X	535	0
X	731	0
X	418	0
X	127	3
X	608	1
X	269	4
X	171	0
X	596	3
X	241	2
X	313	0
X	61	5
X	150	0
X	689	0
X	712	3
X	404	1
X	743	0
X	583	3
X	129	0
X	140	6
X	678	6
F	759	0
F	606	2
F	686	2
F	53	1
F	192	2
F	40	5
F	349	5
F	556	0
F	677	0
F	776	7
F	357	0
F	168	6
X	509	1
X	775	0
X	716	1
X	507	3
X	510	2
X	264	0
X	136	8
X	558	5
X	276	0
X	551	0
X	569	1
X	92	0
X	214	3
X	236	3
X	213	0
X	764	2
X	685	0
X	253	6
X	360	4
X	357	1
X	240	2
X	311	1
X	753	0
X	604	0
X	49	1
X	118	0
X	137	8
X	18	3
X	535	0
X	441	1
X	682	0
X	276	0
X	530	0
X	775	5
X	386	2
X	262	0
X	775	0
X	347	0
X	431	0
X	729	1
X	198	5
X	271	1
X	353	3
X	376	1
X	412	3
X	146	1
X	28	5
X	251	1
X	66	1
X	335	0
X	0	0
X	52	0
X	732	3
X	522	0
X	735	4
X	548	3
X	59	4
X	630	8
X	612	8
X	275	4
X	34	5
X	256	5
X	560	7
X	335	5
X	771	1
X	157	2
X	145	0
X	392	3
X	275	5
X	729	2
X	342	0
X	136	8
X	96	3
X	107	1
X	695	0
X	615	4
X	239	1
X	329	5
X	737	3
X	488	3
X	252	2
X	434	2
X	119	1
X	542	1
X	185	1
X	352	0
X	587	1
X	801	3
X	273	1
X	452	3
A	817	1
A	818	2
A	819	6
A	820	9
A	821	1
A	822	8
A	823	9
A	824	1
A	825	4
A	826	1
A	827	6
A	828	5
A	829	8
A	830	2
A	831	8
A	832	1
A	833	9
A	834	2
A	835	10
A	836	7
A	837	3
A	838	9
A	839	9
A	840	1
A	841	2
A	842	4
A	843	4
A	844	8
A	845	7
A	846	5
A	847	8
A	848	9
A	849	10
A	850	8
A	851	1
A	852	3
A	853	4
A	854	4
A	855	5
A	856	2
A	857	5
A	858	1
A	859	1
A	860	3
A	861	4
A	862	7
A	863	6
A	864	9
A	865	4
A	866	4
A	867	10
A	868	2
A	869	4
A	870	1
A	871	7
A	872	7
A	873	4
A	874	10
A	875	1
A	876	10
A	877	8
A	878	2
A	879	1
A	880	5
A	881	10
A	882	4
A	883	2
A	884	9
A	885	10
A	886	2
A	887	9
A	888	6
A	889	3
A	890	3
A	891	7
A	892	10
A	893	9
A	894	7
A	895	7
A	896	2
A	897	4
A	898	1
A	899	10
A	900	4
X	51	3
X	514	1
X	605	8
X	469	2
X	815	3
X	650	3
X	441	6
X	181	1
X	208	2
X	678	4
X	57	1
X	283	0
X	201	5
X	791	2
X	789	6
X	603	1
X	536	0
X	352	0
X	140	6
X	272	0
X	765	2
X	670	0
X	616	2
X	719	0
X	375	2
X	790	2
X	848	0
X	78	0
X	513	5
X	190	1
X	658	0
X	168	3
X	167	1
X	722	1
X	630	2
X	584	5
X	788	8
X	468	3
X	897	1
X	562	0
X	881	4
X	247	7
X	493	3
X	307	2
X	424	8
X	252	4
X	434	0
X	560	3
X	273	0
X	632	2
X	683	4
X	797	0
X	457	5
X	539	0
X	748	1
X	223	0
X	363	5
X	215	3
X	870	0
X	255	2
X	223	0
X	569	1
X	117	0
X	527	3
X	839	8
X	12	3
X	402	0
X	557	0
X	528	4
X	669	0
X	489	0
X	182	2
X	179	0
X	599	3
X	499	0
X	588	3
X	260	6
F	634	0
F	762	0
F	722	9
F	563	2
F	26	4
F	473	0
F	180	2
F	867	3
F	9	0
F	199	0
F	526	2
F	894	5
F	38	3
F	539	1
F	712	4
F	732	4
F	792	1
F	452	6
X	130	2
X	165	0
X	773	1
X	852	1
X	572	9
X	713	8
X	843	2
X	268	6
X	180	3
X	328	1
X	535	0
X	783	3
X	508	0
X	214	4
X	235	0
X	404	2
X	98	0
X	452	1
X	15	2
X	899	0
X	479	1
X	874	2
X	147	0
X	19	1
X	331	1
X	433	3
X	781	4
X	464	6
X	250	0
X	617	2
X	7	2
X	296	2
X	412	0
X	750	7
X	312	0
X	612	1
X	892	9
X	413	2
X	709	0
X	172	2
X	276	0
X	298	3
X	265	0
X	887	4
X	695	5
X	211	2
X	274	0
X	49	7
X	870	0
X	283	0
X	735	6
X	562	0
X	849	3
X	891	2
X	246	3
X	694	0
X	558	6
X	525	0
X	200	1
X	779	5
X	879	0
X	607	2
X	200	0
X	861	0
X	596	4
X	345	0
X	216	2
X	487	4
X	864	1
X	40	1
X	877	0
X	894	3
X	811	7
X	829	7
X	245	1
X	641	0
X	726	0
X	117	1
X	736	0
X	593	2
A	901	2
A	902	6
A	903	6
A	904	6
A	905	1
A	906	9
A	907	6
A	908	4
A	909	8
A	910	7
A	911	4
A	912	8
A	913	2
A	914	4
A	915	6
A	916	6
A	917	9
A	918	1
A	919	4
A	920	1
A	921	7
A	922	3
A	923	10
A	924	8
A	925	6
A	926	9
A	927	8
A	928	2
A	929	4
A	930	1
A	931	1
A	932	10
A	933	9
A	934	10
A	935	9
A	936	6
A	937	3
A	938	2
A	939	5
A	940	6
A	941	8
A	942	10
A	943	8
A	944	6
A	945	7
A	946	4
A	947	3
A	948	4
A	949	9
A	950	7
A	951	8
A	952	1
A	953	4
A	954	10
A	955	2
A	956	7
A	957	3
A	958	3
A	959	3
A	960	10
A	961	9
A	962	3
A	963	7
A	964	6
A	965	1
A	966	10
A	967	7
A	968	2
A	969	5
A	970	6
A	971	2
A	972	2
A	973	5
A	974	2
A	975	1
A	976	4
A	977	9
A	978	2
A	979	2
A	980	2
A	981	5
A	982	7
A	983	9
A	984	4
A	985	6
A	986	4
A	987	2
A	988	9
A	989	5
A	990	10
A	991	8
A	992	4
A	993	6
A	994	2
A	995	2
A	996	8
A	997	4
A	998	1
A	999	4
A	1000	4
A	1001	3
A	1002	3
A	1003	8
A	1004	8
A	1005	1
A	1006	10
A	1007	9
A	1008	2
A	1009	5
A	1010	6
A	1011	4
A	1012	1
A	1013	9
A	1014	8
A	1015	7
A	1016	10
A	1017	6
A	1018	5
A	1019	9
X	19	1
X	850	0
X	872	3
X	851	0
X	250	1
X	122	1
X	108	0
X	907	1
X	30	5
X	241	4
X	981	2
X	706	0
X	914	0
X	826	0
X	724	0
X	359	4
X	78	0
X	710	4
X	3	6
X	57	0
X	201	5
X	858	0
X	266	0
X	0	4
X	592	0
X	692	1
X	922	1
X	150	6
X	941	0
X	144	1
X	585	1
X	915	2
X	674	2
X	123	6
X	244	4
X	473	1
X	360	5
X	809	2
X	993	5
X	915	4
X	35	2
X	434	1
X	532	3
X	529	1
X	49	9
F	129	4
F	64	3
F	621	1
F	836	4
F	947	1
F	1013	5
F	688	1
F	421	0
F	202	3
F	536	5
F	362	5
F	80	3
F	275	3
F	468	0
X	34	0
X	234	4
X	249	5
X	674	0
X	282	3
X	234	4
X	682	1
X	65	7
A	1020	7
A	1021	4
A	1022	10
A	1023	8
A	1024	2
A	1025	2
A	1026	6
A	1027	3
A	1028	7
A	1029	8
X	975	0
X	416	6
X	16	1
X	970	1
X	144	1
X	1000	0
X	443	5
X	966	7
X	262	6
X	955	1
X	1013	0
X	925	4
X	955	1
X	371	6
X	920	0
X	101	6
X	1028	0
X	20	8
X	355	0
X	420	0
X	590	4
X	12	0
X	783	2
X	525	5
X	518	3
X	553	0
X	382	6
X	633	8
X	505	1
X	109	2
X	551	0
X	263	2
X	155	1
X	893	4
X	507	5
X	896	1
X	995	0
X	549	3
X	1018	4
X	686	3
X	617	3
X	824	0
X	223	0
X	357	1
X	711	0
X	86	3
X	196	5
X	848	6
X	882	1
X	605	6
X	801	0
X	490	2
X	514	9
X	657	0
X	104	0
X	624	2
X	657	0
X	606	1
X	691	2
X	346	0
X	277	0
X	404	1
X	796	1
X	187	2
X	969	2
X	941	4
X	366	2
X	1025	1
X	160	0
X	589	0
X	791	5
X	274	3
X	80	1
X	336	2
X	338	0
X	763	2
X	237	2
X	226	0
X	539	2
X	2	4
X	965	0
X	361	6
X	621	0
X	507	3
X	66	1
X	102	1
X	618	3
X	244	1
X	390	3
X	999	0
X	857	2
X	662	5
X	69	1
X	767	1
X	117	1
X	58	0
X	322	3
X	302	1
X	169	1
X	828	1
X	527	2
X	579	0
X	771	2
X	509	0
X	990	5
X	220	4
X	985	0
X	585	2
X	519	0
X	407	0
X	525	8
X	206	0
X	198	4
X	121	1
X	633	0
X	195	2
X	707	4
X	65	0
X	947	2
X	743	0
X	409	8
X	658	0
X	664	5
X	760	1
X	870	0
X	89	3
X	359	0
X	559	0
X	742	0
X	627	0
X	137	7
X	924	4
X	570	1
X	877	6
X	187	3
X	216	1
X	577	0
X	146	0
X	164	1
X	251	1
X	740	3
X	31	6
X	894	0
X	785	0
X	516	5
X	254	0
X	20	3
X	328	2
X	347	0
X	793	0
X	213	5
X	212	2
X	935	7
X	663	0
X	835	9
X	255	7
X	486	0
X	927	1
X	913	0
X	519	2
X	523	0
X	761	2
X	153	0
X	56	1
X	49	3
X	435	5
X	418	0
X	56	1
X	557	0
X	773	1
X	423	5
X	820	2
X	224	3
X	405	0
X	589	0
X	1026	3
X	502	0
X	87	1
X	990	9
X	977	0
X	944	2
X	648	4
X	194	1
X	928	0
X	430	0
X	827	1
X	552	1
X	470	5
X	346	0
X	231	3
X	113	0
X	475	0
X	888	1
X	883	1
X	16	4
X	98	0
X	234	0
X	472	2
X	875	0
X	329	1
X	109	0
X	580	0
X	618	0
X	800	3
X	694	2
X	615	5
X	405	3
X	356	0
X	954	8
X	515	7
X	536	8
X	9	1
X	51	8
X	400	8
X	20	6
X	471	5
X	342	1
X	451	3
X	86	5
X	68	5
X	710	0
X	514	3
X	622	0
X	963	4
X	37	2
X	702	3
X	595	0
X	9	1
X	929	1
X	817	0
X	87	2
X	938	1
F	392	6
F	287	1
F	440	7
F	405	3
X	724	0
X	603	2
X	282	6
X	27	5
X	24	4
X	654	0
X	197	5
X	630	6
X	675	1
X	213	3
X	383	3
X	1021	0
X	695	2
X	628	0
X	495	0
X	323	0
X	856	1
X	1021	3
X	212	0
X	166	5
X	130	4
X	966	6
X	305	6
X	690	6
X	690	2
X	313	2
X	518	3
X	359	2
X	575	5
X	338	0
X	200	1
X	55	7
X	923	3
X	999	3
X	660	2
X	150	3
X	465	1
X	864	2
X	124	4
X	219	0
X	505	1
X	496	3
X	425	3
X	218	4
X	889	1
X	162	5
X	659	4
X	0	1
X	169	2
X	646	5
X	948	2
X	772	1
X	277	5
X	397	5
X	440	8
X	763	6
X	686	0
X	121	3
X	653	0
X	618	5
X	459	4
X	541	0
X	605	2
X	59	2
X	1010	0
X	763	3
X	726	0
X	963	2
X	969	0
X	45	7
X	826	0
X	893	1
X	574	0
X	893	4
X	315	2
X	527	4
X	304	5
X	244	2
X	70	0
X	872	6
X	71	0
X	776	5
X	1001	2
X	888	1
X	205	4
X	59	6
X	734	3
X	483	0
X	912	4
X	94	1
X	121	4
X	997	0
X	130	2
X	510	2
X	329	1
X	331	1
X	330	0
X	945	2
X	813	0
X	411	0
X	500	2
X	50	0
A	1030	2
A	1031	10
A	1032	8
A	1033	3
A	1034	6
A	1035	9
A	1036	4
A	1037	9
A	1038	2
A	1039	10
A	1040	5
A	1041	3
A	1042	10
A	1043	5
A	1044	1
A	1045	6
A	1046	6
A	1047	7
A	1048	1
A	1049	7
A	1050	10
A	1051	2
A	1052	3
A	1053	2
A	1054	1
A	1055	4
A	1056	9
A	1057	8
A	1058	7
A	1059	5
A	1060	10
A	1061	5
A	1062	5
A	1063	2
A	1064	3
A	1065	10
A	1066	2
A	1067	1
A	1068	6
A	1069	4
A	1070	4
A	1071	3
A	1072	7
A	1073	8
A	1074	3
A	1075	2
A	1076	8
A	1077	4
A	1078	5
A	1079	6
A	1080	9
A	1081	9
X	192	3
X	311	6
X	752	0
X	991	5
X	524	1
X	192	1
X	40	3
X	2	1
X	861	3
X	929	2
X	1029	2
X	477	4
X	277	6
X	104	0
X	842	0
X	354	6
X	820	2
X	641	0
X	949	8
X	766	1
X	979	1
X	533	6
X	829	6
X	702	4
X	242	3
X	196	3
X	1038	0
X	926	0
X	261	0
X	619	0
X	235	0
X	729	2
X	236	2
X	927	2
X	423	2
X	597	6
X	762	6
X	891	0
X	446	2
X	592	0
X	933	2
X	764	3
X	61	4
X	551	0
X	372	4
X	582	3
X	86	0
X	1069	3
X	612	1
X	1003	7
X	980	1
X	222	6
X	38	1
X	189	1
X	23	1
X	784	1
X	280	0
X	380	7
X	224	2
X	279	3
F	668	3
F	852	2
F	531	1
F	898	0
F	1005	0
F	583	1
F	299	2
F	346	0
F	687	3
F	899	0
F	167	2
F	106	1
X	562	0
X	492	1
X	833	6
X	457	2
X	370	6
X	87	1
X	946	1
X	839	3
X	399	1
X	427	4
X	951	3
X	461	8
X	146	3
X	400	7
X	365	3
X	544	5
X	928	0
X	37	4
X	656	1
X	75	1
X	999	0
X	795	3
X	60	5
X	869	3
X	17	7
X	907	4
X	540	1
A	1082	4
A	1083	9
A	1084	8
A	1085	6
A	1086	5
A	1087	3
A	1088	10
A	1089	10
A	1090	2
A	1091	6
A	1092	6
A	1093	10
A	1094	7
A	1095	5
X	449	5
X	1027	2
X	126	2
X	659	2
X	529	0
X	1037	7
X	45	0
X	1037	3
X	709	1
X	32	4
X	919	3
X	62	1
X	854	3
X	1015	4
X	714	5
X	33	1
X	966	1
X	75	1
X	150	7
X	121	7
X	1083	1
X	429	1
X	821	0
X	398	5
X	215	2
X	1081	3
X	376	2
X	128	2
X	529	1
X	796	1
X	424	7
X	932	5
X	720	6
X	866	0
X	115	2
X	203	2
X	470	3
X	1054	0
X	718	0
X	398	8
X	663	3
X	1015	1
X	769	2
X	660	1
X	684	2
X	1016	9
X	218	1
X	743	1
X	738	2
X	278	3
X	973	2
X	333	2
X	1057	2
X	237	6
X	451	5
X	123	0
X	116	2
X	1047	3
F	525	8
F	354	9
F	649	4
F	512	2
F	725	2
F	431	0
F	19	0
F	1077	3
F	828	2
F	132	0
F	925	4
F	50	0
F	1085	3
F	284	7
F	559	0
F	70	6
F	1034	0
F	528	1
F	174	0
F	573	4
F	418	0
F	749	1
F	1001	1
F	1090	1
X	463	0
X	840	0
X	689	0
X	342	1
X	659	4
X	60	1
X	343	0
X	401	3
X	688	0
X	452	0
X	537	6
X	822	6
X	995	0
X	609	3
X	56	1
X	985	5
X	413	3
X	605	2
X	179	0
X	766	0
X	392	2
X	865	0
X	43	2
